Summary

-------character entropy-------
verlieren,: entropy = 2.658959060490481, entropy normalised = 0.2658959060490481
z.: entropy = 0.11511336769622711, entropy normalised = 0.057556683848113556
B.: entropy = 0.08537217538963009, entropy normalised = 0.04268608769481504
sonst: entropy = 1.1109000021662614, entropy normalised = 0.22218000043325228
weiß: entropy = 0.8090017534865181, entropy normalised = 0.20225043837162954
aussehende: entropy = 2.7698387419367925, entropy normalised = 0.27698387419367926
schwärzliche: entropy = 2.15167703482234, entropy normalised = 0.17930641956852833
Färbung: entropy = 1.0188256947504493, entropy normalised = 0.14554652782149274
annehmen.: entropy = 2.4050868705515613, entropy normalised = 0.26723187450572905
Dieses: entropy = 1.547823916397654, entropy normalised = 0.25797065273294234
geschieht: entropy = 2.204816124858676, entropy normalised = 0.24497956942874177
besonders: entropy = 2.235949108285213, entropy normalised = 0.2484387898094681
